2009,41.726465000000005,-87.585413,0
2009,41.728495,-87.60096300000001,0
2009,41.732984,-87.649642,0
2009,41.740641,-87.546587,0
2009,41.743402,-87.731435,1
2009,41.750498,-87.605294,1
2009,41.753411,-87.63981700000001,0
2009,41.754292,-87.590773,0
2009,41.754676,-87.612922,0
2009,41.766202,-87.562889,0
2009,41.768388,-87.678649,0
2009,41.77166,-87.703047,0
2009,41.773215,-87.60088,0
2009,41.776156,-87.778927,0
2009,41.778296999999995,-87.752411,0
2009,41.793818,-87.654234,0
2009,41.798697,-87.736812,0
2009,41.800737,-87.71188000000001,0
2009,41.801179,-87.679447,0
2009,41.801497999999995,-87.763416,1
2009,41.803422999999995,-87.642984,0
2009,41.821582,-87.62779599999999,0
2009,41.822536,-87.66634300000001,0
2009,41.82561,-87.726549,0
2009,41.846075,-87.716277,0
2009,41.857402,-87.694991,0
2009,41.867108,-87.654224,0
2009,41.868077,-87.666901,1
2009,41.868142,-87.696269,0
2009,41.891118,-87.65449100000001,0
2009,41.896282,-87.655232,0
2009,41.899229999999996,-87.716788,0
2009,41.903002,-87.68826700000001,1
2009,41.904194,-87.756155,1
2009,41.906638,-87.701431,0
2009,41.907645,-87.760886,0
2009,41.911823999999996,-87.726737,0
2009,41.916265,-87.800515,0
2009,41.9216,-87.666455,0
2009,41.921965,-87.632085,0
2009,41.923738,-87.785288,1
2009,41.925197999999995,-87.746381,0
2009,41.932094,-87.700117,0
2009,41.94016,-87.794896,0
2009,41.944869,-87.832763,1
2009,41.947227000000005,-87.67145699999999,0
2009,41.948167,-87.730698,0
2009,41.951865999999995,-87.72505699999999,1
2009,41.95469,-87.800991,1
2009,41.957799,-87.930995,2
2009,41.960615999999995,-87.777189,0
2009,41.963976,-87.69181,0
2009,41.964242,-87.757639,0
2009,41.973845000000004,-87.805059,0
2009,41.974689,-87.890615,2
2009,41.986921,-87.689778,0
2009,41.991429,-87.747113,0
2009,41.992478000000006,-87.862995,1
2009,42.008314,-87.77792099999999,0
2009,42.010412,-87.66214000000001,0
2009,42.011601,-87.81150600000001,0
2009,42.01743,-87.68776899999999,0
2011,41.659112,-87.53869300000001,0
2011,41.662014,-87.72460799999999,0
2011,41.673408,-87.599862,1
2011,41.678618,-87.559308,0
2011,41.680946,-87.535198,0
2011,41.682587,-87.707973,1
2011,41.704336,-87.70373599999999,1
2011,41.704572,-87.56566600000001,0
2011,41.720848,-87.666014,0
2011,41.723195000000004,-87.64997,0
2011,41.726465000000005,-87.585413,0
2011,41.728495,-87.60096300000001,0
2011,41.732984,-87.649642,0
2011,41.733643,-87.55551,0
2011,41.738903,-87.69544300000001,0
2011,41.740641,-87.546587,0
2011,41.743402,-87.731435,2
2011,41.750498,-87.605294,0
2011,41.753391,-87.707394,0
2011,41.754292,-87.590773,1
2011,41.754676,-87.612922,0
2011,41.763733,-87.742302,0
2011,41.766202,-87.562889,0
2011,41.768388,-87.678649,0
2011,41.77166,-87.703047,0
2011,41.773215,-87.60088,1
2011,41.776156,-87.778927,0
2011,41.776428,-87.627096,0
2011,41.778296999999995,-87.752411,0
2011,41.778748,-87.586427,0
2011,41.793818,-87.654234,0
2011,41.798697,-87.736812,2
2011,41.800737,-87.71188000000001,0
2011,41.801179,-87.679447,0
2011,41.801497999999995,-87.763416,1
2011,41.803422999999995,-87.642984,0
2011,41.821582,-87.62779599999999,1
2011,41.822536,-87.66634300000001,0
2011,41.82561,-87.726549,0
2011,41.846075,-87.716277,0
2011,41.857402,-87.694991,0
2011,41.867108,-87.654224,0
2011,41.868077,-87.666901,1
2011,41.868142,-87.696269,0
2011,41.891118,-87.65449100000001,0
2011,41.896282,-87.655232,0
2011,41.899229999999996,-87.716788,0
2011,41.903002,-87.68826700000001,0
2011,41.904194,-87.756155,1
2011,41.906638,-87.701431,0
2011,41.911823999999996,-87.726737,1
2011,41.912563,-87.66805500000001,0
2011,41.916265,-87.800515,2
2011,41.921965,-87.632085,0
2011,41.923738,-87.785288,1
2011,41.925197999999995,-87.746381,0
2011,41.932094,-87.700117,0
2011,41.94016,-87.794896,0
2011,41.944869,-87.832763,0
2011,41.947227000000005,-87.67145699999999,0
2011,41.948167,-87.730698,2
2011,41.951865999999995,-87.72505699999999,0
2011,41.95469,-87.800991,1
2011,41.957799,-87.930995,8
2011,41.960615999999995,-87.777189,0
2011,41.963976,-87.69181,0
2011,41.964242,-87.757639,3
2011,41.973845000000004,-87.805059,5
2011,41.974689,-87.890615,18
2011,41.984809000000006,-87.728492,1
2011,41.986921,-87.689778,1
2011,41.98728,-87.666066,0
2011,41.991429,-87.747113,0
2011,41.992478000000006,-87.862995,0
2011,41.994679,-87.770899,0
2011,42.008314,-87.77792099999999,1
2011,42.009876,-87.807277,0
2011,42.010412,-87.66214000000001,0
2011,42.01743,-87.68776899999999,0
2013,41.659112,-87.53869300000001,3
2013,41.662014,-87.72460799999999,1
2013,41.673408,-87.599862,4
2013,41.680946,-87.535198,0
2013,41.682587,-87.707973,3
2013,41.704336,-87.70373599999999,1
2013,41.704572,-87.56566600000001,2
2013,41.71914,-87.669539,0
2013,41.720848,-87.666014,3
2013,41.723195000000004,-87.64997,3
2013,41.726465000000005,-87.585413,0
2013,41.728495,-87.60096300000001,4
2013,41.732984,-87.649642,2
2013,41.733643,-87.55551,0
2013,41.740641,-87.546587,0
2013,41.743402,-87.731435,8
2013,41.750498,-87.605294,1
2013,41.754292,-87.590773,0
2013,41.754676,-87.612922,1
2013,41.763733,-87.742302,2
2013,41.766202,-87.562889,1
2013,41.768388,-87.678649,1
2013,41.77166,-87.703047,5
2013,41.773215,-87.60088,1
2013,41.776156,-87.778927,3
2013,41.776428,-87.627096,7
2013,41.778296999999995,-87.752411,2
2013,41.778748,-87.586427,1
2013,41.793818,-87.654234,4
2013,41.798697,-87.736812,3
2013,41.800737,-87.71188000000001,0
2013,41.801179,-87.679447,4
2013,41.801497999999995,-87.763416,3
2013,41.803422999999995,-87.642984,2
2013,41.822536,-87.66634300000001,0
2013,41.82561,-87.726549,1
2013,41.846075,-87.716277,1
2013,41.857402,-87.694991,0
2013,41.867108,-87.654224,2
2013,41.868077,-87.666901,3
2013,41.868142,-87.696269,3
2013,41.891118,-87.65449100000001,0
2013,41.896282,-87.655232,0
2013,41.899229999999996,-87.716788,8
2013,41.904194,-87.756155,5
2013,41.906638,-87.701431,3
2013,41.911823999999996,-87.726737,2
2013,41.912563,-87.66805500000001,2
2013,41.916265,-87.800515,3
2013,41.921965,-87.632085,6
2013,41.923738,-87.785288,8
2013,41.925197999999995,-87.746381,1
2013,41.925652,-87.63359,1
2013,41.932094,-87.700117,4
2013,41.944869,-87.832763,3
2013,41.947227000000005,-87.67145699999999,1
2013,41.951865999999995,-87.72505699999999,5
2013,41.95469,-87.800991,8
2013,41.957799,-87.930995,0
2013,41.960615999999995,-87.777189,0
2013,41.963976,-87.69181,2
2013,41.964242,-87.757639,7
2013,41.973845000000004,-87.805059,4
2013,41.974689,-87.890615,46
2013,41.984809000000006,-87.728492,6
2013,41.986921,-87.689778,6
2013,41.98728,-87.666066,4
2013,41.991429,-87.747113,2
2013,41.992478000000006,-87.862995,5
2013,41.994679,-87.770899,1
2013,42.008314,-87.77792099999999,4
2013,42.009876,-87.807277,7
2013,42.010412,-87.66214000000001,0
